Year,publications_count,review_publications_count,Term,general_publication,norm_publications_count,norm_review_publications_count
1991,262,1,Artificial brain,105693,247.8877504,0.946136452
1992,261,1,Artificial brain,106730,244.542303,0.93694369
1993,270,1,Artificial brain,108658,248.4860756,0.920318798
1994,310,3,Artificial brain,111832,277.2015166,2.682595322
1995,340,2,Artificial brain,115112,295.3645146,1.737438321
1996,320,2,Artificial brain,115939,276.0072107,1.725045067
1997,352,2,Artificial brain,117129,300.5233546,1.70751906
1998,360,2,Artificial brain,119923,300.1926236,1.667736798
1999,351,2,Artificial brain,122451,286.6452704,1.633306384
2000,367,2,Artificial brain,130806,280.5681697,1.528981851
2001,367,1,Artificial brain,138691,264.6170263,0.72102732
2002,343,2,Artificial brain,146196,234.6165422,1.368026485
2003,382,3,Artificial brain,154765,246.8258327,1.93842277
2004,472,1,Artificial brain,160137,294.7476223,0.624465302
2005,625,4,Artificial brain,170885,365.7430436,2.340755479
2006,691,2,Artificial brain,180671,382.4631513,1.106984519
2007,756,6,Artificial brain,188551,400.9525274,3.182162916
2008,800,4,Artificial brain,196269,407.6038498,2.038019249
2009,844,9,Artificial brain,203017,415.7287321,4.43312629
2010,735,5,Artificial brain,216728,339.134768,2.307039238
2011,762,10,Artificial brain,232342,327.9648105,4.304000138
2012,784,3,Artificial brain,241762,324.2858679,1.240889801
2013,909,8,Artificial brain,248897,365.2113123,3.214180966
2014,917,10,Artificial brain,254553,360.2393215,3.928454978
2015,823,7,Artificial brain,259568,317.0652777,2.69678851
2016,766,8,Artificial brain,256486,298.6517783,3.119078624
2017,893,2,Artificial brain,258814,345.0354308,0.772755724
2018,992,9,Artificial brain,265322,373.8853167,3.392104688
2019,1239,17,Artificial brain,270751,457.6160384,6.278831842
2020,1637,17,Artificial brain,276851,591.2927893,6.140487121
2021,2175,28,Artificial brain,267283,813.7442336,10.47578784
2022,2592,22,Artificial brain,245193,1057.126427,8.972523685
1955,2,0,carbon dating,9064,22.06531333,0
1959,2,0,carbon dating,10378,19.27153594,0
1961,2,0,carbon dating,12059,16.58512314,0
1963,3,0,carbon dating,6379,47.02931494,0
1965,2,0,carbon dating,20298,9.853187506,0
1966,2,0,carbon dating,27006,7.405761683,0
1967,6,0,carbon dating,32598,18.40603718,0
1968,2,0,carbon dating,36388,5.496317467,0
1969,2,0,carbon dating,39956,5.005506057,0
1970,3,0,carbon dating,42052,7.134024541,0
1971,1,0,carbon dating,45217,2.2115576,0
1972,1,0,carbon dating,48950,2.042900919,0
1974,2,0,carbon dating,55868,3.579866829,0
1977,3,0,carbon dating,57988,5.173484169,0
1978,4,0,carbon dating,60713,6.588374813,0
1979,1,0,carbon dating,64078,1.560598021,0
1980,1,0,carbon dating,65542,1.525739221,0
1982,1,0,carbon dating,71950,1.389854065,0
1983,7,0,carbon dating,75288,9.297630432,0
1984,1,0,carbon dating,78182,1.279066793,0
1985,1,0,carbon dating,80753,1.238344086,0
1986,2,0,carbon dating,82999,2.409667586,0
1987,3,0,carbon dating,86514,3.467646855,0
1988,3,0,carbon dating,93174,3.219782343,0
1989,3,0,carbon dating,100244,2.992697817,0
1990,3,0,carbon dating,105519,2.84308987,0
1991,2,0,carbon dating,105693,1.892272904,0
1992,2,0,carbon dating,106730,1.873887379,0
1993,2,0,carbon dating,108658,1.840637597,0
1994,2,0,carbon dating,111832,1.788396881,0
1995,3,0,carbon dating,115112,2.606157481,0
1996,4,0,carbon dating,115939,3.450090134,0
1997,2,0,carbon dating,117129,1.70751906,0
1998,5,0,carbon dating,119923,4.169341994,0
1999,2,0,carbon dating,122451,1.633306384,0
2000,5,0,carbon dating,130806,3.822454627,0
2001,13,0,carbon dating,138691,9.373355156,0
2002,15,0,carbon dating,146196,10.26019864,0
2003,10,0,carbon dating,154765,6.461409233,0
2004,15,0,carbon dating,160137,9.366979524,0
2005,17,0,carbon dating,170885,9.948210785,0
2006,25,0,carbon dating,180671,13.83730649,0
2007,21,0,carbon dating,188551,11.13757021,0
2008,47,0,carbon dating,196269,23.94672618,0
2009,63,0,carbon dating,203017,31.03188403,0
2010,75,0,carbon dating,216728,34.60558857,0
2011,73,1,carbon dating,232342,31.41920101,0.430400014
2012,75,1,carbon dating,241762,31.02224502,0.413629934
2013,79,0,carbon dating,248897,31.74003704,0
2014,101,0,carbon dating,254553,39.67739528,0
2015,112,1,carbon dating,259568,43.14861616,0.385255501
2016,114,0,carbon dating,256486,44.44687039,0
2017,112,0,carbon dating,258814,43.27432055,0
2018,107,0,carbon dating,265322,40.32835573,0
2019,120,0,carbon dating,270751,44.32116594,0
2020,111,0,carbon dating,276851,40.09376885,0
2021,105,0,carbon dating,267283,39.28420438,0
2022,75,0,carbon dating,245193,30.58814893,0
1971,1,0,Artificial general intelligence,45217,2.2115576,0
1973,2,0,Artificial general intelligence,52179,3.83295962,0
1974,1,0,Artificial general intelligence,55868,1.789933414,0
1975,3,0,Artificial general intelligence,56626,5.297919684,0
1976,3,0,Artificial general intelligence,56882,5.274076158,0
1978,1,0,Artificial general intelligence,60713,1.647093703,0
1979,2,0,Artificial general intelligence,64078,3.121196042,0
1981,2,0,Artificial general intelligence,67283,2.972519061,0
1982,3,0,Artificial general intelligence,71950,4.169562196,0
1983,6,0,Artificial general intelligence,75288,7.969397514,0
1984,13,1,Artificial general intelligence,78182,16.62786831,1.279066793
1985,11,0,Artificial general intelligence,80753,13.62178495,0
1986,21,1,Artificial general intelligence,82999,25.30150966,1.204833793
1987,19,0,Artificial general intelligence,86514,21.96176341,0
1988,15,0,Artificial general intelligence,93174,16.09891171,0
1989,37,0,Artificial general intelligence,100244,36.90993975,0
1990,37,0,Artificial general intelligence,105519,35.06477506,0
1991,51,1,Artificial general intelligence,105693,48.25295904,0.946136452
1992,35,0,Artificial general intelligence,106730,32.79302914,0
1993,59,0,Artificial general intelligence,108658,54.29880911,0
1994,63,0,Artificial general intelligence,111832,56.33450175,0
1995,72,1,Artificial general intelligence,115112,62.54777955,0.86871916
1996,66,2,Artificial general intelligence,115939,56.9264872,1.725045067
1997,77,0,Artificial general intelligence,117129,65.73948382,0
1998,93,0,Artificial general intelligence,119923,77.5497611,0
1999,66,0,Artificial general intelligence,122451,53.89911066,0
2000,93,0,Artificial general intelligence,130806,71.09765607,0
2001,106,0,Artificial general intelligence,138691,76.42889589,0
2002,98,0,Artificial general intelligence,146196,67.03329776,0
2003,116,1,Artificial general intelligence,154765,74.95234711,0.646140923
2004,316,2,Artificial general intelligence,160137,197.3310353,1.248930603
2005,498,0,Artificial general intelligence,170885,291.4240571,0
2006,511,0,Artificial general intelligence,180671,282.8345446,0
2007,541,3,Artificial general intelligence,188551,286.9250229,1.591081458
2008,632,3,Artificial general intelligence,196269,322.0070414,1.528514437
2009,505,1,Artificial general intelligence,203017,248.7476418,0.492569588
2010,437,2,Artificial general intelligence,216728,201.6352294,0.922815695
2011,447,1,Artificial general intelligence,232342,192.3888062,0.430400014
2012,385,0,Artificial general intelligence,241762,159.2475244,0
2013,495,2,Artificial general intelligence,248897,198.8774473,0.803545242
2014,521,2,Artificial general intelligence,254553,204.6725044,0.785690996
2015,302,1,Artificial general intelligence,259568,116.3471614,0.385255501
2016,236,1,Artificial general intelligence,256486,92.01281941,0.389884828
2017,312,3,Artificial general intelligence,258814,120.549893,1.159133586
2018,589,4,Artificial general intelligence,265322,221.9944068,1.507602084
2019,1066,12,Artificial general intelligence,270751,393.7196908,4.432116594
2020,2042,20,Artificial general intelligence,276851,737.5808648,7.224102496
2021,3385,41,Artificial general intelligence,267283,1266.447922,15.33954647
2022,4736,52,Artificial general intelligence,245193,1931.539644,21.20778326
1959,2,0,fMRI,10378,19.27153594,0
1960,2,0,fMRI,11378,17.57778168,0
1962,4,0,fMRI,8209,48.72700694,0
1963,7,0,fMRI,6379,109.7350682,0
1964,29,0,fMRI,15246,190.2138266,0
1965,30,0,fMRI,20298,147.7978126,0
1972,1,0,fMRI,48950,2.042900919,0
1973,1,0,fMRI,52179,1.91647981,0
1975,5,0,fMRI,56626,8.829866139,0
1976,8,0,fMRI,56882,14.06420309,0
1977,6,0,fMRI,57988,10.34696834,0
1978,10,0,fMRI,60713,16.47093703,0
1979,12,0,fMRI,64078,18.72717625,0
1980,30,0,fMRI,65542,45.77217662,0
1981,51,1,fMRI,67283,75.79923606,1.486259531
1982,117,0,fMRI,71950,162.6129256,0
1983,227,0,fMRI,75288,301.5088726,0
1984,518,2,fMRI,78182,662.5565987,2.558133586
1985,914,2,fMRI,80753,1131.846495,2.476688173
1986,1354,4,fMRI,82999,1631.344956,4.819335173
1987,2119,5,fMRI,86514,2449.314562,5.779411425
1988,2921,9,fMRI,93174,3134.994741,9.659347028
1989,3719,18,fMRI,100244,3709.947728,17.9561869
1990,4283,24,fMRI,105519,4058.984638,22.74471896
1991,5089,36,fMRI,105693,4814.888403,34.06091226
1992,5638,55,fMRI,106730,5282.488522,51.53190293
1993,6195,65,fMRI,108658,5701.374956,59.8207219
1994,6924,56,fMRI,111832,6191.430002,50.07511267
1995,7526,63,fMRI,115112,6537.980402,54.72930711
1996,8435,79,fMRI,115939,7275.377569,68.13928014
1997,9238,84,fMRI,117129,7887.030539,71.71580053
1998,10070,85,fMRI,119923,8397.054777,70.87881391
1999,11037,91,fMRI,122451,9013.401279,74.31544046
2000,11837,121,fMRI,130806,9049.279085,92.50340198
2001,12503,126,fMRI,138691,9015.004579,90.84944229
2002,13332,157,fMRI,146196,9119.264549,107.3900791
2003,14442,165,fMRI,154765,9331.567215,106.6132524
2004,16133,187,fMRI,160137,10074.49871,116.7750114
2005,17985,196,fMRI,170885,10524.62182,114.6970185
2006,20066,199,fMRI,180671,11106.37568,110.1449596
2007,22158,199,fMRI,188551,11751.72765,105.5417367
2008,24242,215,fMRI,196269,12351.41566,109.5435346
2009,26180,221,fMRI,203017,12895.47181,108.8578789
2010,28379,246,fMRI,216728,13094.29331,113.5063305
2011,31196,272,fMRI,232342,13426.75883,117.0688037
2012,33475,291,fMRI,241762,13846.26203,120.3663107
2013,35696,353,fMRI,248897,14341.67547,141.8257351
2014,36889,396,fMRI,254553,14491.67757,155.5668171
2015,37974,361,fMRI,259568,14629.69241,139.077236
2016,38520,401,fMRI,256486,15018.36358,156.343816
2017,39686,403,fMRI,258814,15333.79184,155.7102784
2018,40461,495,fMRI,265322,15249.77198,186.5657578
2019,40686,450,fMRI,270751,15027.09131,166.2043723
2020,42721,484,fMRI,276851,15431.04414,174.8232804
2021,44721,489,fMRI,267283,16731.70385,182.9521518
2022,41016,409,fMRI,245193,16728.04689,166.8073722
1951,2,0,Prefrontal cortex,2981,67.09158001,0
1952,3,0,Prefrontal cortex,6698,44.7894894,0
1953,4,0,Prefrontal cortex,8102,49.3705258,0
1955,2,0,Prefrontal cortex,9064,22.06531333,0
1956,5,0,Prefrontal cortex,9465,52.8262018,0
1959,3,0,Prefrontal cortex,10378,28.90730391,0
1960,4,0,Prefrontal cortex,11378,35.15556337,0
1963,5,0,Prefrontal cortex,6379,78.38219157,0
1964,6,0,Prefrontal cortex,15246,39.35458481,0
1965,7,0,Prefrontal cortex,20298,34.48615627,0
1966,2,0,Prefrontal cortex,27006,7.405761683,0
1967,6,0,Prefrontal cortex,32598,18.40603718,0
1968,2,0,Prefrontal cortex,36388,5.496317467,0
1969,6,0,Prefrontal cortex,39956,15.01651817,0
1970,6,0,Prefrontal cortex,42052,14.26804908,0
1971,12,0,Prefrontal cortex,45217,26.5386912,0
1972,17,0,Prefrontal cortex,48950,34.72931563,0
1973,13,0,Prefrontal cortex,52179,24.91423753,0
1974,9,0,Prefrontal cortex,55868,16.10940073,0
1975,26,0,Prefrontal cortex,56626,45.91530392,0
1976,29,0,Prefrontal cortex,56882,50.98273619,0
1977,29,0,Prefrontal cortex,57988,50.01034697,0
1978,33,0,Prefrontal cortex,60713,54.3540922,0
1979,28,0,Prefrontal cortex,64078,43.69674459,0
1980,32,0,Prefrontal cortex,65542,48.82365506,0
1981,50,0,Prefrontal cortex,67283,74.31297653,0
1982,65,0,Prefrontal cortex,71950,90.34051425,0
1983,62,1,Prefrontal cortex,75288,82.35044097,1.328232919
1984,68,0,Prefrontal cortex,78182,86.97654192,0
1985,104,0,Prefrontal cortex,80753,128.787785,0
1986,116,0,Prefrontal cortex,82999,139.76072,0
1987,132,2,Prefrontal cortex,86514,152.5764616,2.31176457
1988,127,0,Prefrontal cortex,93174,136.3041192,0
1989,187,2,Prefrontal cortex,100244,186.5448306,1.995131878
1990,189,3,Prefrontal cortex,105519,179.1146618,2.84308987
1991,192,1,Prefrontal cortex,105693,181.6581987,0.946136452
1992,237,1,Prefrontal cortex,106730,222.0556545,0.93694369
1993,254,0,Prefrontal cortex,108658,233.7609748,0
1994,311,4,Prefrontal cortex,111832,278.095715,3.576793762
1995,383,0,Prefrontal cortex,115112,332.7194385,0
1996,454,2,Prefrontal cortex,115939,391.5852302,1.725045067
1997,518,2,Prefrontal cortex,117129,442.2474366,1.70751906
1998,620,3,Prefrontal cortex,119923,516.9984073,2.501605197
1999,689,4,Prefrontal cortex,122451,562.6740492,3.266612768
2000,876,9,Prefrontal cortex,130806,669.6940507,6.880418329
2001,902,2,Prefrontal cortex,138691,650.3666424,1.442054639
2002,1000,5,Prefrontal cortex,146196,684.0132425,3.420066212
2003,1134,6,Prefrontal cortex,154765,732.7238071,3.87684554
2004,1440,13,Prefrontal cortex,160137,899.2300343,8.118048921
2005,1649,7,Prefrontal cortex,170885,964.9764461,4.096322088
2006,1892,8,Prefrontal cortex,180671,1047.207355,4.427938075
2007,2292,14,Prefrontal cortex,188551,1215.586234,7.425046804
2008,2380,15,Prefrontal cortex,196269,1212.621453,7.642572184
2009,2542,6,Prefrontal cortex,203017,1252.111892,2.955417527
2010,2834,17,Prefrontal cortex,216728,1307.62984,7.84393341
2011,3091,5,Prefrontal cortex,232342,1330.366443,2.152000069
2012,3484,10,Prefrontal cortex,241762,1441.086689,4.136299336
2013,4021,26,Prefrontal cortex,248897,1615.527708,10.44608814
2014,4251,10,Prefrontal cortex,254553,1669.986211,3.928454978
2015,4447,18,Prefrontal cortex,259568,1713.231215,6.934599026
2016,4360,14,Prefrontal cortex,256486,1699.89785,5.458387592
2017,4499,22,Prefrontal cortex,258814,1738.314002,8.500312966
2018,4708,23,Prefrontal cortex,265322,1774.447652,8.66871198
2019,4708,29,Prefrontal cortex,270751,1738.867077,10.71094844
2020,4892,25,Prefrontal cortex,276851,1767.01547,9.030128119
2021,4996,30,Prefrontal cortex,267283,1869.179858,11.2240584
2022,4512,23,Prefrontal cortex,245193,1840.183039,9.380365671
1954,2,0,somatosensory cortex,8413,23.77273268,0
1955,2,0,somatosensory cortex,9064,22.06531333,0
1956,5,0,somatosensory cortex,9465,52.8262018,0
1959,3,0,somatosensory cortex,10378,28.90730391,0
1960,4,0,somatosensory cortex,11378,35.15556337,0
1961,3,0,somatosensory cortex,12059,24.87768472,0
1962,6,0,somatosensory cortex,8209,73.09051042,0
1963,6,0,somatosensory cortex,6379,94.05862988,0
1964,15,0,somatosensory cortex,15246,98.38646202,0
1965,14,0,somatosensory cortex,20298,68.97231254,0
1966,15,0,somatosensory cortex,27006,55.54321262,0
1967,28,0,somatosensory cortex,32598,85.89484017,0
1968,27,0,somatosensory cortex,36388,74.20028581,0
1969,35,0,somatosensory cortex,39956,87.59635599,0
1970,71,0,somatosensory cortex,42052,168.8385808,0
1971,132,0,somatosensory cortex,45217,291.9256032,0
1972,184,0,somatosensory cortex,48950,375.8937692,0
1973,186,0,somatosensory cortex,52179,356.4652446,0
1974,167,0,somatosensory cortex,55868,298.9188802,0
1975,200,0,somatosensory cortex,56626,353.1946456,0
1976,202,1,somatosensory cortex,56882,355.1211279,1.758025386
1977,210,0,somatosensory cortex,57988,362.1438918,0
1978,257,0,somatosensory cortex,60713,423.3030817,0
1979,274,1,somatosensory cortex,64078,427.6038578,1.560598021
1980,303,0,somatosensory cortex,65542,462.2989839,0
1981,252,0,somatosensory cortex,67283,374.5374017,0
1982,252,0,somatosensory cortex,71950,350.2432245,0
1983,254,1,somatosensory cortex,75288,337.3711614,1.328232919
1984,287,0,somatosensory cortex,78182,367.0921696,0
1985,323,1,somatosensory cortex,80753,399.9851399,1.238344086
1986,327,1,somatosensory cortex,82999,393.9806504,1.204833793
1987,312,1,somatosensory cortex,86514,360.6352729,1.155882285
1988,301,0,somatosensory cortex,93174,323.0514951,0
1989,250,0,somatosensory cortex,100244,249.3914848,0
1990,309,1,somatosensory cortex,105519,292.8382566,0.947696623
1991,326,0,somatosensory cortex,105693,308.4404833,0
1992,349,0,somatosensory cortex,106730,326.9933477,0
1993,353,1,somatosensory cortex,108658,324.8725358,0.920318798
1994,364,0,somatosensory cortex,111832,325.4882323,0
1995,374,1,somatosensory cortex,115112,324.900966,0.86871916
1996,469,1,somatosensory cortex,115939,404.5230682,0.862522533
1997,414,0,somatosensory cortex,117129,353.4564455,0
1998,456,0,somatosensory cortex,119923,380.2439899,0
1999,558,2,somatosensory cortex,122451,455.6924811,1.633306384
2000,593,0,somatosensory cortex,130806,453.3431188,0
2001,513,1,somatosensory cortex,138691,369.887015,0.72102732
2002,552,4,somatosensory cortex,146196,377.5753099,2.73605297
2003,605,2,somatosensory cortex,154765,390.9152586,1.292281847
2004,636,5,somatosensory cortex,160137,397.1599318,3.122326508
2005,693,1,somatosensory cortex,170885,405.5358867,0.58518887
2006,754,5,somatosensory cortex,180671,417.3331636,2.767461297
2007,744,1,somatosensory cortex,188551,394.5882016,0.530360486
2008,725,3,somatosensory cortex,196269,369.3909889,1.528514437
2009,717,5,somatosensory cortex,203017,353.1723944,2.462847939
2010,788,1,somatosensory cortex,216728,363.5893839,0.461407848
2011,853,3,somatosensory cortex,232342,367.1312117,1.291200041
2012,890,2,somatosensory cortex,241762,368.1306409,0.827259867
2013,913,3,somatosensory cortex,248897,366.8184028,1.205317862
2014,866,4,somatosensory cortex,254553,340.2042011,1.571381991
2015,929,3,somatosensory cortex,259568,357.9023608,1.155766504
